pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6
0.35224921076359544,0.14102681200398484,0.9618319276275537,-0.1908716050940981,0.06961593641508422,0.7403014710394916,-0.8820797950414211
-1.5780722966936478,0.42219730340408756,-0.3652614238784374,-0.23933355879657792,0.6858985385460882,0.5305800243472257,0.3456391656229843
3.7825562547297267,-0.25325743568625675,0.06175618303944587,-1.2164155263908123,0.7173368806022002,-0.7283876891918314,-0.015940596919480916
-1.713214338954981,2.8194962635152367,0.18683509148824995,-0.37958782509268074,-0.35738902182281396,0.5141007097261507,0.4508722012640167
0.5321652716037882,-5.153595163834633,11.400515835442475,-0.06671698308266868,3.242363236277411,0.3605249547646628,2.5696945289853583
-0.7573399200044832,2.2006284679736563,-0.03881465871758437,-2.113389681862589,-0.18476726812729943,-0.782810639289467,-0.1292201128912257
-2.124718464129873,1.1471117596448852,0.6798934103691503,-0.829661798080937,-1.2415081940579722,0.652883936267222,-0.15078239470920177
-4.429055563879694,3.115395595885283,0.19975631792177026,0.5555431883521929,-0.5505942123384938,0.33752271755877283,0.25515649748913494
-3.47465767840125,1.768798035000772,0.33723967528425586,0.42786817921147086,-0.6766806766734975,0.3349027594714338,0.46085079936788476
-4.356441144311542,2.466322128863069,-0.7032989959092304,1.3085834503920721,0.866319739076034,0.09811738496842724,0.3070432154903509
-0.8094149134029442,-0.06576172504203155,0.43451430720720086,-0.3070467610378108,-0.5729761249782427,0.044266977084146064,-1.3092505681697872
-1.3987130864928383,0.007883139005919058,-0.13412039417061036,-0.15020427661838817,0.49379608867327934,0.6400610909035759,0.2570427387487403
1.2206482899580098,0.8181900315941556,0.5676129592419388,-1.1968991770162685,-1.3826568330813982,-0.832031579947493,-1.1665904571451586
3.816579245748619,-1.359738740129342,0.11546786334795807,-1.055761843578892,-1.1402573269777103,0.09174408841092603,-0.7062671962739839
-5.287220586125781,-1.705137838277979,-0.5968695453403252,0.866094500224967,0.1563621416121112,0.10400796188561155,0.8107116826251954
0.37334458260523085,1.569457285872918,0.5503169564792065,0.4201213300116199,-0.7621930007989636,-1.6920465191266332,0.255522058112308
4.185045776154552,-1.2062344958201483,-0.4724939236641107,-0.14897279799143326,-0.5157696997379709,0.48613639274281123,0.22877167369170087
-1.3710705749483096,-1.20901771552001,0.2897978576212499,-0.07697435354111312,-1.6752908740191952,0.22486035117017303,-0.7960044394164472
-5.125559962394357,-2.2467500578958233,0.022790599825597047,-0.5635501025396861,-0.06595248815468814,-0.9097326657901843,0.31136546199587134
-1.1374573981995815,2.0319498697418164,0.6675382969232686,-1.7050051736247283,-0.7448163196525209,-0.5528734353136251,-0.42677882604141754
-2.744374937408375,0.8642462866817507,0.17885067242223662,-0.07593230149367393,-1.4931917720033374,-0.030134121617961057,0.3450886769472929
3.892085933890336,0.332124243019529,0.5336588209032139,-0.03164531324171741,-1.8160031298477075,0.5533279281372254,-0.2452301148864216
-1.4328474357260663,-0.010159931934273602,0.5942872766590208,-0.26298473963004465,-1.3968924275112662,0.8905203163121692,-0.38755796955157307
-4.846451688970867,-2.3345166501226893,-0.09643300368557323,-0.1981519611648983,-0.04925792828099047,-0.7706309701792984,0.44396267256968786
4.642107900509343,-0.21081227752981022,-0.04548245286933271,1.6546229547563849,0.005526091562134321,0.6619254999498138,-0.1340987808395791
1.560495657662793,0.27100125848180195,-0.07403067974706615,0.021069951182683816,-0.5992923063948336,-1.7753352299830207,0.6521063742789542
-3.213271111098936,-2.1973886567679113,-0.3912225067919154,0.8068892339679276,1.402836526449518,-0.460327326602295,-0.27465895054082745
-0.8793001423225174,-0.34835681265591223,0.6415158108426461,-0.22666915134223797,-0.2727436308628227,0.7693263279790612,-0.07749736761995124
-1.9959142471651143,2.1857069498207577,-0.36287455134101965,-0.9776404099693456,0.22337661266800257,0.639066797718867,-0.201003465480853
-2.9878827508940455,2.4352490800410083,-0.39115091678197794,0.3937102184876034,-0.21734441675290397,-0.5401370299641504,0.6133825573804458
3.96855061120016,1.0390497209771645,0.26119920756317416,2.2752292800039027,1.246362199057209,0.03626277421744789,-0.8042104807140865
-1.1246947423218532,2.776549256736408,-0.03706399802831587,2.0547694344089744,-0.14791004562450294,-0.09738179719409691,-0.0029725913837771872
-2.2526789074311053,-2.8976558937952652,-0.6267857156549601,-0.11686759259514733,-1.0188233628291237,0.455340698628567,0.20753008399679562
3.070826615495254,-2.713825139177504,13.52256513428543,0.9728866276746012,1.4372748534912023,0.007456931026765262,0.6148956098259372
4.050108657764244,-1.0435765598224165,-0.983839696097425,0.24364184466244385,-1.1954850313894365,0.6678111192451216,0.9743420753185702
-1.5720207030771298,-1.4146991793811523,1.0884642512440754,-1.1214927771016343,-0.8712043813047613,-0.5775430344478002,-1.5083073782484848
2.9807025280931865,-0.705455679372901,0.4602143405049109,0.3173907932957504,-0.5962691892137898,-0.8644175117396986,-0.21956632682106597
-5.34320734494248,-2.369965235759656,-0.7102400267648796,0.3696602985027707,1.2792055806744678,-0.3333159201854468,0.5647553329134628
-0.2130838145655229,-1.4217016757213237,-0.43495743523815367,-0.8196538589714141,-0.4764277206470122,1.5540317613423003,0.6055858300648876
-1.082913180152642,1.206942088500135,0.2677073030757433,0.37419410503423894,-0.7244996541501968,-1.041261208022107,0.6745506371961664
5.260699981190573,0.9454285102771555,-0.28713130759273076,-3.0984530200488107,0.9169970665017522,-0.5459254581808171,0.8226282665514686
-0.39424511926426103,-1.4924413677241473,0.1533671997605373,-0.40875786886502036,-0.9545923120235131,1.179855192352532,0.508360807108866
-2.757974991596522,0.004583874810854,-0.3884674333111813,-0.08640291643004461,-0.961017471775463,1.0536511332473981,0.4000603246874046
-2.589147611641802,-3.1083050233674796,-0.5150534860388867,0.4161697828323124,0.5474164628750022,-0.2335899835874066,-0.08074215954606162
-0.4792458808857439,-1.2374496069769079,0.5050382120097436,-0.3697495090572283,0.13095126154443495,1.3044431274258341,-0.4909405749251009
-0.10061656086381641,2.3078704588632237,-0.09974706507235669,0.162988466354567,-1.554575642225823,0.9089719769157824,-0.11127969700985084
-3.8642618547244676,-2.0594670113092706,-0.8144402383615661,0.4519194245230924,-0.8339456337336486,-0.14552919582965787,0.4103565139852037
-1.7750901321975132,0.8943584753463895,0.3812172106404455,1.5768514035879408,0.509606152865574,-0.679798349528784,-0.1443909762580059
4.555711982266449,-0.675751785689695,0.684790446212858,-0.1308380544490636,-1.7646359571445254,-0.015983953030275742,-0.9564585913687305
-1.0776792710514167,3.045417876938898,0.21725180248396547,-0.7340942227319753,-0.41830260912881206,-0.49912609709352324,-0.1712638230800384
6.062935940642784,-3.3235089625595884,-1.9371976837056464,1.8990422475474211,0.5144699125372965,-0.7751084346167193,0.07019379790350347
-3.08359593257853,3.2378638371042587,0.024733472372883186,-1.2395772604116777,-0.323743200382404,-0.1582495298573923,0.8975132448400689
1.2338970677069145,1.0322509880486168,0.019286936338899496,0.2586924215787834,-0.8104864228259093,-0.44191370206748637,0.524306148850942
-0.8328795521710779,-1.4892246995694873,-0.3730306879178898,-0.3781331714080722,-0.1865954994143532,1.5929899031006656,0.30152596381000535
4.202147638484317,0.5768744263233506,0.3579538199102523,-0.33371981663279443,-2.1045503767424085,0.1365793378525638,0.5571787731104073
-4.03146282246867,-1.3635591213883718,-1.0364306002651562,-0.37431766794322957,0.3200867788128647,0.10532759787360206,0.25358248847777953
2.850325110411311,1.8621610984135324,-0.06065192203378125,-0.7027968103318224,-1.2242530382986578,-0.00577858972322047,0.34762098207623715
-4.1997583435336265,-1.1949949229002699,-0.2863972501490671,0.17232857029278753,1.8950036515284112,-0.4318403516577293,-0.975744946000237
-3.0440556936888132,-1.7600408017699405,-0.9583107211472902,-0.26340508075445696,1.2253970329509476,-0.013524639998097051,1.2244559236058856
-2.178974884334312,-1.6528318297743485,0.8106398709562412,-0.3018161446524975,-0.8843645366207286,-0.4847163490689161,-0.4544810781536366
1.1664911327695615,0.5178440187245823,0.7060087505099757,0.32791348362508305,-1.8410419584709594,-0.997545179172129,-0.24126553353052718
-2.228415687621889,-1.0982473047069041,-0.6674847302221051,-1.7515279752598034,1.5296449014411357,-0.7951066151420606,0.2818860630046163
4.942643508022203,-0.8978148013061258,0.5053227157447167,0.043350918778858126,-0.3302385518297819,0.18199697607439655,-0.5952244746468281
-1.5782365357068393,0.6660272922633186,1.007659773499712,0.16812079564053267,-0.9749484637247656,0.870746455649495,-0.7935413480568307
2.3146949396035077,0.28249128832056813,1.0397828821844013,-0.3201259905783683,-1.18729945688177,-1.1741428224661978,-0.9039720069253326
5.535426194437521,-0.38668076622640213,0.2866091521475896,0.0953190870663107,0.8254538804703009,0.996789166677652,-1.4618349497519516
0.13496025379801077,1.5081024437692003,-0.043802875258232586,1.7296019443446082,0.10773998707368812,-0.42210147817573856,0.04492934349322103
-5.27991709294975,-2.7410059784901484,-0.27458629539567786,1.2583291189286927,-0.026588880522866173,0.4071731793313636,-0.4602538358005586
-1.1444954674740968,0.3763109744337018,0.10124201173224677,0.1688112041694587,1.6324993101579457,0.8876772935630037,-0.1995878193019883
3.0535188164076907,0.25308895428805994,-0.12445337622804983,-0.7495129225652544,-1.1043508688658787,0.27027291730329583,-0.08986606329708947
-0.6156492488534133,0.01402042475121647,0.00031588411631221344,1.248110619535513,-0.992276740650845,-0.7227261672604446,0.6897115805867406
-2.171764338633434,-3.5442059725425263,-0.8375814213552366,-0.4866839287358566,-0.023098529929965257,0.14008064862155165,0.49055517083556827
-1.369276728312838,-1.081387510622561,0.39381427906127175,-0.6529575566605872,-1.6172831535105414,-0.09844321972925474,-0.7676525570780146
3.398462526815596,-1.098827717460674,-0.3105960439258565,0.20037258984790315,-0.7129663342601149,-1.3058823416281826,-0.5206856218086034
-3.827849313393306,1.3183499081418173,-0.6066783809054169,-0.08684840210864057,-1.289410078557787,0.04794615394976335,1.5113141564110635
-2.629585595436179,-0.8602783143849844,-0.6528217249987635,1.5886353477422888,1.7557629392577425,0.577523076840439,-0.6260496150061367
-1.515763312717308,1.042713682901104,1.5868330284951278,0.21168114465017213,-0.8871353462788045,-1.0300085273724986,-0.6394684889783098
6.787896126191395,-3.6813563329321775,-2.337665972567708,0.13358065568260724,0.2230188513839405,-1.1321325141859728,0.69345609173545
-1.548548537759605,0.33852072430875696,-0.1816909567255338,0.6536753526948806,0.1866475544258474,0.9552573380640009,0.07317423408953368
-4.8676847547096,-0.4741101645696643,-0.696001394725521,0.23665261425995696,-0.6143439603217015,0.30448975557953484,0.4254434310079461
0.08132803951159104,1.7822418325068157,1.1837106095579966,0.5579559274846952,-0.9122993864396428,-1.1911558523923664,-0.8979270193412269
-4.99971391948278,-2.277061560641669,-0.3271843804774529,-0.26442593889485166,0.38023015079646105,-0.5014382803632979,0.31434976533972536
4.989649684198148,-0.2875966947536148,0.4677186596094961,-0.0842081083828077,-1.0528445496424326,0.3859887861517194,-0.24715398784890175
-0.8123450442946413,0.6184896712991622,-0.688899165562903,0.4130360687380982,0.7352176207161956,-0.6957160118808386,0.908788361532472
3.3843595952178602,0.022764144151373962,-0.7282063202364165,-0.9965158642624449,0.03969983388156597,0.03537326487140608,-0.027967946687399076
0.07632880956930625,-0.8440015270084265,0.4191458895592853,0.06747105982604791,-0.07824767444277421,1.163309454633944,-0.36543778102835056
-2.0764939470908366,-1.3282851733139567,0.3391379247605881,-0.3272795179942667,-1.3319670243157318,0.0023273537017637347,-0.8388248193569455
4.0415970600707425,-0.055029348487687334,-0.042681861817806296,1.3611291983308031,0.9430092944324616,-0.040957105555552833,-0.7789953696192874
-1.826469626122994,-0.6782852651444724,-0.3892084938521828,-1.2331920958549722,1.7390815971236973,-0.5856251673382261,-0.6482944408921654
-1.8436259864163949,-0.6112304488945505,0.2020056383231444,0.05081311715412096,-0.545991708845895,-0.1585753234826509,-0.3326867327689427
3.06752207266607,1.2539215402883082,0.2743603813557956,2.3401615062072545,1.1908235185603402,-0.056565279193611095,-1.2081456422231107
-2.411054578052021,-3.16677021218672,-0.36278360184387304,0.40656174750416013,0.07741311708104398,-0.07452911090235166,-0.06248513483818533
0.8645902633133067,-4.143841815471507,13.701920030874373,0.025943523808706355,0.9857102098425049,-0.19065058169443672,1.3342199496570513
-0.912722633587514,2.1387205996142087,0.4017441704997759,-1.365713040956756,0.04449038435606489,-0.09814174107061295,0.20131724964096645
-2.5716267351673023,0.7858478820107274,0.06299820663234036,-1.9956462806183424,0.648319595517894,-0.12668152995017598,-0.1777700260541413
-4.4254120365348975,0.4836440512586127,-0.18437985594283443,-1.773672139906183,0.872405714829501,-0.4896248136541262,0.058426400274036734
1.7454388754452959,-0.05768235819897082,-0.029489286341495138,2.333805599386833,-0.1163215869832674,-1.4342727503364716,-0.04909682434082452
2.5967627340864783,2.0969358143572454,0.16548571505191462,2.5601110619910585,0.21151596920725235,0.6047798957091407,0.07917363246712103
-2.393488153704429,-0.3730561883962356,0.07608818213570369,1.5565208904579813,-0.41343444219544256,0.12085541319565767,0.2694896676243312
-2.2395438561175895,-2.39791315608793,-0.005006783764296469,-0.003139488606371069,0.3455263181616549,0.26611756186237906,-0.6340097592297849
1.4292671852473229,0.43049482155141955,0.3153920087698391,-0.1789723362825282,-0.8576197530628829,-1.1414677837399232,-0.16570955483623215
-2.014910760202436,0.7706880965942791,0.7634005586825364,0.25115802364190076,-1.3424819387924731,0.2767689486854696,0.3363519118742622
-0.29776319890791625,-0.559238123114534,0.4767487689532639,-0.007049687382301596,-0.1602915593382928,0.9559051899725608,-0.36509445431197585
-2.9916508575171687,-1.4145283914586404,-0.29706782432156503,0.09218427123162211,2.31079405557134,-0.8134576402059032,-0.6811741783360905
-5.34113909258136,-0.858136438182343,-0.6258830678089751,-2.3146865621148454,2.099018300490468,-1.1509886636499844,0.12672900054989703
-1.0934669335989473,-0.6589499731326348,-0.6451920635257813,-0.7555797178132047,1.2001861657094626,0.8765519464209859,0.5759640130266539
0.141374420844921,0.22229226091776821,0.2641271902490192,-1.1301009999485752,0.8930565549149341,0.8068707179363601,-0.23635368671334833
